Row,Component_1,Component_2,Component_3,Component_4,Component_5
lh_postcentral-rh_fusiform,-1.08265729692012e-05,5.77256373317038e-06,1.37957124835693e-05,1.35343543169358e-05,-6.04045068657181e-06
lh_postcentral-rh_inferiorparietal,-9.48295068616221e-06,4.46330117222246e-06,7.15181426535597e-06,8.79406088026195e-06,-2.01845759889797e-05
lh_postcentral-rh_inferiortemporal,-1.18016816824536e-05,1.61376478167169e-06,-3.37215311696436e-07,-1.12816277225614e-05,-5.10265735965107e-05
lh_postcentral-rh_isthmuscingulate,-1.83591854797951e-06,1.37365587650941e-05,3.2622667907386e-06,3.08219765339741e-06,3.10221441289089e-05
lh_postcentral-rh_lateraloccipital,-1.14853417861212e-05,-5.0625624686291e-06,-2.98671846304318e-05,-6.77503306211307e-05,-0.00011538576755086
lh_postcentral-rh_lateralorbitofrontal,-1.87746911426405e-05,-1.2368953809719e-05,-2.61364103672459e-05,-5.10350606683316e-05,-0.000102446059312395
lh_postcentral-rh_lingual,1.16657275878196e-06,1.40895096974728e-05,-2.70867353883618e-05,-3.11243485245498e-05,-4.87100130324629e-05
lh_postcentral-rh_medialorbitofrontal,-1.56462213091071e-05,1.91711176502468e-06,2.06161637628181e-05,3.89660574907997e-05,1.74289670569804e-05
lh_postcentral-rh_middletemporal,-1.09297709995785e-05,3.50287195521777e-06,7.37084611654035e-07,-1.13916669321998e-05,-6.20148821821959e-05
lh_postcentral-rh_parahippocampal,-1.02967586175355e-05,-1.82571359122074e-06,5.67020174794592e-06,1.21839947824828e-05,8.76178796983646e-06
lh_postcentral-rh_paracentral,-1.335365296795e-05,-7.6268561050615e-06,-3.43568517878877e-05,-7.79937635242435e-05,-0.000113622647074494
lh_postcentral-rh_parsopercularis,-6.52395166228189e-06,1.00840017666149e-05,6.60575447119918e-06,-6.3719040591285e-06,-7.11988611933508e-05
lh_postcentral-rh_parsorbitalis,-1.01762365368309e-05,5.7116268802212e-06,1.62394648207802e-05,1.91956342298055e-05,-2.81189572458414e-05
lh_postcentral-rh_parstriangularis,-1.15018168208618e-05,-8.50426127829154e-07,-1.11353677169568e-05,-2.26911319195885e-05,-7.4578311372062e-05
lh_postcentral-rh_pericalcarine,3.63668725352023e-06,7.56976432641436e-06,-4.24167059889872e-05,-3.62851088716186e-05,-5.42024541131349e-05
lh_postcentral-rh_postcentral,-5.92254866934178e-06,1.64617083670958e-05,4.76764705303159e-05,7.89361645382557e-05,9.60078665738225e-05
lh_postcentral-rh_posteriorcingulate,-1.37349177397568e-05,1.74695993762547e-06,7.21124879295068e-06,-1.03679247127483e-05,3.4957727817547e-05
lh_postcentral-rh_precentral,-5.39286361243556e-07,2.05822296886483e-05,1.95877120079562e-05,1.30728145847804e-05,7.08753392131871e-07
lh_postcentral-rh_precuneus,-1.16495918378538e-05,-2.57892339708823e-06,-7.35140225054425e-06,-4.7720313858093e-05,-0.000112262429124863
lh_postcentral-rh_rostralanteriorcingulate,-2.43629162673713e-05,-1.94345120517702e-05,-1.31800239986154e-05,1.06786926634917e-05,-9.24476634475044e-07
lh_postcentral-rh_rostralmiddlefrontal,-1.34482629880684e-05,2.24139799276559e-06,5.34526257892147e-06,1.9201137191322e-05,-4.31311864995736e-06
lh_postcentral-rh_superiorfrontal,-1.05324821166811e-05,3.79491472687642e-06,-1.18469255775661e-06,7.53590908690324e-06,-6.25800406472362e-06
lh_postcentral-rh_superiorparietal,-9.04921921808406e-06,9.34003886397834e-06,2.07700373708664e-05,1.77618849465612e-05,1.90021149244329e-07
lh_postcentral-rh_superiortemporal,-9.65590343276716e-07,2.40122451628719e-05,3.52647795101924e-05,2.71715754214082e-05,-4.33953544549846e-05
lh_postcentral-rh_supramarginal,-5.65537401633174e-06,1.54363728263073e-05,2.08661401548207e-05,2.02246339456997e-05,-2.4705521403733e-05
lh_postcentral-rh_frontalpole,-1.9699269433479e-05,-1.33014268074377e-05,5.4715867147449e-06,4.69150729113047e-05,3.36450707557267e-05
lh_postcentral-rh_temporalpole,-7.88643450357732e-07,2.11817254532761e-05,6.00733308232432e-06,-7.57069455000839e-06,3.55413843522043e-05
lh_postcentral-rh_transversetemporal,-1.64114729559679e-05,-1.04451177242067e-05,-1.56676093256169e-05,-3.69074166845231e-05,-5.54114384729525e-05
lh_postcentral-rh_insula,-1.31559678751566e-05,-5.23495840413866e-06,-2.73768451787447e-05,-4.53659169640761e-05,-8.33538336262683e-05
lh_posteriorcingulate-lh_precentral,-5.5730652622712e-06,1.44012469027332e-05,2.82114533196039e-05,-2.81935987998817e-05,-1.32997246191824e-07
lh_posteriorcingulate-lh_precuneus,-8.46594446161935e-06,8.4940078187094e-06,2.28813763961107e-05,-1.69254834905689e-05,3.65188452368811e-05
lh_posteriorcingulate-lh_rostralanteriorcingulate,-1.61488145305173e-05,-5.47970961364337e-06,1.77398640342058e-05,4.01786997197415e-05,7.42174516584299e-05
lh_posteriorcingulate-lh_rostralmiddlefrontal,-8.36088813442757e-06,5.15928088603843e-06,2.18848816418625e-06,-6.72188806146985e-05,-4.66095262462795e-05
lh_posteriorcingulate-lh_superiorfrontal,-5.53889988194324e-06,1.63594050636e-05,2.15265444371823e-05,-3.81630740957101e-05,-1.0888553192544e-05
lh_posteriorcingulate-lh_superiorparietal,-2.74898654167174e-06,1.88872643985921e-05,2.87652138520255e-05,-2.39680170687682e-05,-2.89080564922016e-05
lh_posteriorcingulate-lh_superiortemporal,-8.95566327959699e-06,9.2733604683377e-06,1.31689837632608e-05,-4.53799854143167e-05,-2.06913484497183e-05
lh_posteriorcingulate-lh_supramarginal,-5.86885623682222e-06,1.0572364798438e-05,2.02661882707852e-05,-3.78847732197547e-05,5.40868513960411e-06
lh_posteriorcingulate-lh_frontalpole,-1.90455140046587e-05,-9.99210568209465e-06,-1.23256966543009e-05,-3.30480508999654e-05,-3.62075403706472e-05
lh_posteriorcingulate-lh_temporalpole,-1.06622032286934e-05,6.61768328222455e-06,-1.38986925416369e-05,-5.57082788470116e-05,3.87670352574516e-06
lh_posteriorcingulate-lh_transversetemporal,-7.37687059569496e-06,7.05187538756378e-06,3.09098887931204e-05,4.18348210620457e-05,0.000115635327044891
lh_posteriorcingulate-lh_insula,2.28233742072646e-06,3.00835737156398e-05,5.51780646600061e-05,4.92977255239685e-05,8.22257671525344e-05
lh_posteriorcingulate-rh_bankssts,-2.85357952740822e-06,1.45598856435416e-05,3.24107577408824e-05,-3.57894824271892e-06,1.7132345544822e-05
lh_posteriorcingulate-rh_caudalanteriorcingulate,-5.75370192746293e-06,2.45792774733639e-07,1.37244976107196e-05,1.93009882867876e-05,3.06511475187599e-05
lh_posteriorcingulate-rh_caudalmiddlefrontal,9.20862901350369e-07,2.41554591702631e-05,4.12955113910206e-05,-1.56615999075342e-05,2.47877859504468e-06
lh_posteriorcingulate-rh_cuneus,-1.76837935263194e-05,-2.25359323483932e-05,-7.6151059815975e-05,-5.24991877690106e-05,-9.90108179515027e-06
lh_posteriorcingulate-rh_entorhinal,-1.5280653564632e-05,-1.0574869617828e-05,-2.52908325945695e-05,-6.12453105233956e-05,-1.74325168830587e-05
lh_posteriorcingulate-rh_fusiform,-6.13015466558055e-06,1.20033792179688e-05,3.1030356604854e-05,-6.86738897867497e-06,2.27029335310921e-05
lh_posteriorcingulate-rh_inferiorparietal,-8.13021755358323e-06,4.65519830590162e-06,7.1597057612496e-06,-6.58364580258492e-05,-4.62767744549468e-05
lh_posteriorcingulate-rh_inferiortemporal,-1.45273746373391e-05,-2.89679518596709e-06,-1.08835922870673e-05,-7.79788543537462e-05,-5.88922772766632e-05
lh_posteriorcingulate-rh_isthmuscingulate,-1.39837349194064e-05,-1.69018326844102e-05,-3.29224587189877e-05,-4.0917318381949e-05,-4.39976656910948e-05
lh_posteriorcingulate-rh_lateraloccipital,-1.52594161864639e-05,-6.65172487147209e-06,-1.46579941691438e-05,-3.33315936353956e-05,-8.38112795386974e-06
lh_posteriorcingulate-rh_lateralorbitofrontal,-9.46951978365427e-06,9.23660833358265e-06,2.76256667271159e-05,-2.48129074657737e-07,2.93117374167213e-05
lh_posteriorcingulate-rh_lingual,-1.33044765122429e-05,-1.11651892286913e-05,-4.36898354022763e-05,-2.91913413951751e-05,-1.82593142546359e-05
lh_posteriorcingulate-rh_medialorbitofrontal,-2.10827711320408e-05,-1.29881620488367e-05,-1.74469899120927e-05,-6.76932369197796e-05,-4.80775279744094e-05
lh_posteriorcingulate-rh_middletemporal,-1.24015236940687e-05,2.26377423444868e-06,7.24974205103757e-06,-4.81168817849157e-05,-1.40512112696707e-05
lh_posteriorcingulate-rh_parahippocampal,-9.43330700309963e-06,2.70727033371972e-06,1.43664704804933e-05,6.82902569925584e-06,6.31573985641712e-05
lh_posteriorcingulate-rh_paracentral,-9.19137553874754e-06,7.64537196191278e-06,2.44915116478324e-05,-5.53238598385802e-06,4.57246645798925e-05
lh_posteriorcingulate-rh_parsopercularis,2.37122033025942e-07,2.5573839155907e-05,5.5356348175896e-05,1.8686474767004e-05,5.2133967161931e-05
lh_posteriorcingulate-rh_parsorbitalis,-1.23963682768754e-05,6.33203918422926e-06,1.81858747559047e-05,-3.10100424274106e-05,-3.03563187143213e-05
lh_posteriorcingulate-rh_parstriangularis,-3.96439412957666e-06,1.78749137010255e-05,4.18208138478032e-05,5.1646222989772e-06,5.34407478101434e-05
lh_posteriorcingulate-rh_pericalcarine,-6.91614423061622e-06,-1.20137572672203e-05,-6.216365940686e-05,-2.20335002073934e-05,-3.62818173555994e-05
lh_posteriorcingulate-rh_postcentral,-1.41911419902948e-05,-3.54158975047533e-07,1.05351353714949e-06,-1.47963867973153e-05,1.41457359293339e-05
lh_posteriorcingulate-rh_posteriorcingulate,-7.65388861981686e-06,-1.01845097303597e-05,-1.25398949633803e-05,-9.63400389198112e-06,-9.00554407306252e-06
lh_posteriorcingulate-rh_precentral,-5.13834131154218e-06,1.58708113205413e-05,3.26157924267289e-05,-2.08925255914841e-05,-1.18748004204266e-06
lh_posteriorcingulate-rh_precuneus,-1.13008266782546e-05,8.6303455308636e-07,2.26614460893298e-06,-5.61801280356277e-05,-2.67867233781104e-05
lh_posteriorcingulate-rh_rostralanteriorcingulate,-1.05376042363279e-05,8.25336461716623e-07,3.35332985404125e-05,6.84312276643502e-05,0.00010436342521904
lh_posteriorcingulate-rh_rostralmiddlefrontal,-4.87886038562711e-06,1.42400265386444e-05,2.21845445844569e-05,-3.07092419787142e-05,9.4254017229307e-06
lh_posteriorcingulate-rh_superiorfrontal,-7.13289311337545e-06,1.31458386790466e-05,1.91678863505837e-05,-4.20167756502912e-05,-1.57068144580753e-05
lh_posteriorcingulate-rh_superiorparietal,-2.46188915630221e-06,1.94773313811436e-05,2.9847979135786e-05,-1.85074281326566e-05,-3.03818348681411e-05
lh_posteriorcingulate-rh_superiortemporal,-9.04813250967027e-06,1.05944398414002e-05,1.61297677260098e-05,-5.06270237052276e-05,-4.34458753792805e-05
lh_posteriorcingulate-rh_supramarginal,-5.60975688627745e-06,1.10644744072188e-05,1.91073046267316e-05,-4.81891896186386e-05,-2.3092645646822e-05
lh_posteriorcingulate-rh_frontalpole,-2.13983730726322e-05,-1.46775744817712e-05,-1.957143116393e-05,-4.02157125709367e-05,-3.41997588287725e-05
lh_posteriorcingulate-rh_temporalpole,-9.86464520567859e-06,7.99759807492515e-06,-1.582874182714e-05,-6.01933059596047e-05,-9.69031564780222e-07
lh_posteriorcingulate-rh_transversetemporal,-6.28465473645517e-06,1.02067754186604e-05,3.89227895149605e-05,5.1481647533219e-05,0.000120119367035026
lh_posteriorcingulate-rh_insula,-2.9834459091555e-06,1.92672753626858e-05,3.36108940754204e-05,2.10578237752546e-05,4.86054774283208e-05
lh_precentral-lh_precuneus,8.95562731233666e-07,2.31599067483036e-05,3.00750535436341e-05,2.94288185154927e-05,2.4580604854568e-05
lh_precentral-lh_rostralanteriorcingulate,-2.83753488370793e-05,-2.41606914830976e-05,-1.71919304802488e-05,-2.26134293675839e-05,-3.41925291333428e-05
lh_precentral-lh_rostralmiddlefrontal,7.53747487786881e-07,2.34398776873164e-05,4.28851103813069e-05,5.35154145731055e-05,6.53729396323959e-05
lh_precentral-lh_superiorfrontal,-2.1054920255736e-05,-1.61176982420991e-05,-9.15537257923137e-06,3.88160080250685e-06,-5.49194533342003e-06
lh_precentral-lh_superiorparietal,1.3133763205213e-05,4.72847910484839e-05,5.63049394642587e-05,5.24175469124068e-05,2.36353527181585e-05
lh_precentral-lh_superiortemporal,-1.3011781667841e-05,1.8923325709327e-06,1.45922382769282e-05,1.10127101631393e-05,-2.92090208900274e-05
lh_precentral-lh_supramarginal,-1.35797169968867e-05,-1.16485002977037e-05,-1.7186969948544e-05,-2.68941900826397e-05,-4.4663443898132e-05
lh_precentral-lh_frontalpole,-1.00447653580935e-05,2.70150610908508e-06,2.42719312819143e-05,7.40732228174963e-05,8.36409843820882e-05
lh_precentral-lh_temporalpole,-4.578920467123e-06,1.55767297002314e-05,1.19474527419304e-06,-1.37393120741723e-05,2.49110303501108e-05
lh_precentral-lh_transversetemporal,-1.46590132655349e-05,-1.40159874981648e-05,-2.71403618603082e-05,-2.04807515921824e-05,-1.20312672869645e-05
lh_precentral-lh_insula,-1.40606587134918e-05,-1.19680827010785e-05,-3.6541916886711e-05,-6.98680865370246e-05,-0.000139649877283109
lh_precentral-rh_bankssts,-1.52828869769317e-05,-1.64713352050814e-05,-1.63067021250782e-05,-2.08837493819121e-05,-4.97456847577106e-05
lh_precentral-rh_caudalanteriorcingulate,-3.88544310572877e-06,1.85688215691304e-05,4.00615270430162e-05,-1.91709825122961e-05,-6.51861851011527e-06
lh_precentral-rh_caudalmiddlefrontal,-1.00103986591376e-05,1.42636244888668e-06,1.43760628527834e-05,2.17638895116098e-05,5.57106502360852e-06
lh_precentral-rh_cuneus,7.94275427103555e-06,2.26560879756025e-05,-2.92323350633689e-05,-1.95350679289608e-05,-6.6132159305684e-06
lh_precentral-rh_entorhinal,-7.85377497874979e-06,2.05716349077324e-06,5.48315298865017e-06,1.81478264840029e-05,4.487786025748e-05
lh_precentral-rh_fusiform,-1.4069829413256e-05,-4.36506117543995e-07,1.53352555045543e-05,2.66622819205393e-05,2.2226996745874e-05
lh_precentral-rh_inferiorparietal,-6.22619427532795e-06,7.28956100874036e-07,-4.38879262142733e-06,-2.20837864981173e-05,-4.73234156414598e-05
lh_precentral-rh_inferiortemporal,-1.90078741084827e-05,-1.22147432774091e-05,-4.65763058422477e-06,-7.57774926549206e-06,-2.23612781675229e-05
lh_precentral-rh_isthmuscingulate,7.23455388424365e-06,2.57765754018293e-05,-5.02355179196065e-06,-5.13638152441226e-05,-3.95161904540245e-05
lh_precentral-rh_lateraloccipital,7.94840126304252e-06,2.91173900993445e-05,6.45008381161253e-06,4.74000384964753e-06,-1.54964247880992e-05
lh_precentral-rh_lateralorbitofrontal,-1.75798265737996e-05,-1.05524107808481e-05,-2.88145763129341e-06,-8.8795424430841e-06,-3.57354510461601e-05
lh_precentral-rh_lingual,9.70280156153926e-06,3.34007213109676e-05,-3.85474938029337e-06,2.12897459998286e-06,-3.39212540509738e-06
lh_precentral-rh_medialorbitofrontal,-8.52501216261146e-06,9.77733076833908e-06,2.62882207222792e-05,2.45944844252545e-05,1.81066671821821e-05
lh_precentral-rh_middletemporal,-2.0269156812151e-05,-1.80332896825883e-05,-1.57487394302048e-05,-4.14544313517598e-05,-8.8167531298799e-05
lh_precentral-rh_parahippocampal,-4.64264029726586e-06,1.13180527275149e-05,3.12501843936425e-05,4.95846575622689e-05,9.4726993017796e-05
lh_precentral-rh_paracentral,-4.74880549746777e-06,1.20129128312534e-05,2.05157843851729e-05,2.01031287483334e-05,2.3115426936182e-05
lh_precentral-rh_parsopercularis,-1.07564973401895e-05,-2.02025784863379e-06,7.89795539723743e-06,6.55029020845447e-06,-1.81668007846627e-05
lh_precentral-rh_parsorbitalis,-9.52138353352048e-06,3.33900484099189e-06,2.30045602762994e-05,1.85756225624636e-05,-1.8805911465277e-05
lh_precentral-rh_parstriangularis,-1.23121752883889e-06,1.39875070175125e-05,3.00227730541025e-05,3.44252468480039e-05,2.97429774186188e-05
lh_precentral-rh_pericalcarine,1.09965081047208e-05,2.8105284122512e-05,-1.51483041546432e-05,-3.42885750914991e-06,-1.40288410330745e-05
lh_precentral-rh_postcentral,4.38254467741398e-06,2.64267733488848e-05,1.70373233974836e-05,6.34990876940111e-06,-7.89989780789052e-06
lh_precentral-rh_posteriorcingulate,-5.32387587460335e-06,1.25366772333171e-05,1.7333219119637e-05,-4.70605078915263e-05,-9.87526582969491e-06
lh_precentral-rh_precentral,-7.61764434543338e-06,7.41952262561419e-06,3.37858241138766e-05,5.70791993741398e-05,6.33002664485848e-05
lh_precentral-rh_precuneus,3.07688893911462e-08,1.88062026971987e-05,1.77799431223407e-05,1.3656211173896e-05,4.49890684117754e-06
lh_precentral-rh_rostralanteriorcingulate,-2.65361927812172e-05,-2.21197759295788e-05,-4.36184787110866e-06,4.71181613166999e-06,-8.02682820547235e-06
lh_precentral-rh_rostralmiddlefrontal,3.39150243057271e-06,2.53066596515732e-05,3.89797937794081e-05,4.36940174273203e-05,5.81341993195374e-05
lh_precentral-rh_superiorfrontal,-1.9833722321359e-05,-1.28304569837491e-05,2.11489275032078e-06,1.84916056086467e-05,1.56634094584225e-05
lh_precentral-rh_superiorparietal,1.4489559992263e-05,4.82871136665708e-05,5.93609554991989e-05,6.16144822182817e-05,3.99909062896858e-05
lh_precentral-rh_superiortemporal,-1.17497180133908e-05,3.14058214208202e-06,2.24735328021741e-05,2.05567782060811e-05,-1.91151543837795e-05
lh_precentral-rh_supramarginal,-1.37881843188338e-05,-7.24709174786779e-06,-3.17957549374585e-06,-5.51280646754979e-06,-1.90459569954342e-05
lh_precentral-rh_frontalpole,-1.28631753100367e-05,-2.75965554022837e-06,1.52517990342161e-05,5.94757726131846e-05,7.54966482269013e-05
lh_precentral-rh_temporalpole,-3.89969002316455e-06,1.65821179824915e-05,1.2692543886926e-06,-1.6067356638681e-05,2.64634928380861e-05
lh_precentral-rh_transversetemporal,-1.25677770333016e-05,-8.49895918725847e-06,-8.46171217139996e-06,6.05788496944339e-06,2.03423027915691e-05
lh_precentral-rh_insula,-1.58243319245901e-05,-1.40104556531315e-05,-3.32639058578679e-05,-5.45933732588237e-05,-0.000102030249549673
lh_precuneus-lh_rostralanteriorcingulate,-2.62205739834723e-05,-2.11499336806915e-05,-8.98472505988801e-06,1.56161907766099e-05,3.18278264793006e-05
lh_precuneus-lh_rostralmiddlefrontal,-1.78844664144186e-05,-1.49131175241203e-05,-2.13162293133263e-05,-3.58911221633111e-05,-6.29630031639463e-05
lh_precuneus-lh_superiorfrontal,-1.39068765888766e-05,-7.72457327506286e-06,-3.06515735773536e-05,-3.44356998502085e-05,-5.89021693215599e-05
lh_precuneus-lh_superiorparietal,2.20538845724331e-06,2.48668036595603e-05,3.67538022364328e-05,1.64981315490628e-05,-3.63143594488402e-05
lh_precuneus-lh_superiortemporal,6.7901024241415e-08,2.38563423650056e-05,3.03473077169168e-05,1.43976683856161e-05,-4.97822395641198e-05
lh_precuneus-lh_supramarginal,-9.94057399552011e-06,-3.77483354135733e-07,-9.54203162037281e-06,-2.45861476394224e-05,-6.02685751653956e-05
lh_precuneus-lh_frontalpole,-8.35563806204062e-06,-7.74641080482192e-07,1.6733967754317e-05,5.46118555413547e-05,3.46523075326684e-05
lh_precuneus-lh_temporalpole,1.14197827188605e-06,2.30791337328601e-05,4.30145679279976e-06,-1.45642702196967e-05,1.46670695208354e-05
lh_precuneus-lh_transversetemporal,-1.64359232260106e-05,-1.26337508104512e-05,-1.19815101773611e-05,3.16764308477501e-06,2.69428680950685e-05
lh_precuneus-lh_insula,-1.75371859656676e-06,1.89771776604898e-05,2.58835199879399e-05,3.92468335476511e-05,3.53823490399246e-05
lh_precuneus-rh_bankssts,-1.09768269516086e-05,-4.76614969220132e-06,-4.55032137682213e-06,-1.15143080150923e-05,-4.6089672921144e-05
lh_precuneus-rh_caudalanteriorcingulate,-6.47691874206758e-06,9.71255892800206e-06,2.39070150172737e-05,-3.21254384654656e-05,-1.68841748348126e-05
lh_precuneus-rh_caudalmiddlefrontal,-6.20882207057957e-06,9.22965747152323e-06,1.34589720844479e-05,1.59954357009622e-05,-2.37981071650409e-06
lh_precuneus-rh_cuneus,2.85776119179193e-06,1.75295136025007e-05,-1.42334277078224e-05,3.03401483632076e-05,7.80121991022482e-05
lh_precuneus-rh_entorhinal,-6.20574916782525e-06,1.70630354074455e-06,-4.67987170695084e-06,-1.48218682203e-06,1.54354886370622e-05
lh_precuneus-rh_fusiform,-1.20110794737553e-05,-1.11422585941721e-06,2.76987864875237e-06,1.09516488485944e-05,-4.70796321174231e-07
